[inf] initializing hardware..
[dbg] Devices created
[inf] done
[dbg] connecting to the server 192.168.7.2:11006..
[dbg] connected
[inf] ,0.1015,0.013,1240.35,0
[inf] ,0.102443,0.013,1240.35,0
[inf] ,0.104218,0.013,1240.35,0
[inf] ,0.105128,0.0109926,1240.35,0.0200736
[inf] ,0.106955,0.0108004,1240.35,0.0219957
[inf] ,0.107786,0.0108417,1240.35,0.0215826
[inf] ,0.109587,0.0110653,1240.35,0.0193471
[inf] ,0.110393,0.0093351,1240.35,0.036649
[inf] ,0.112395,0.0094669,1240.35,0.035331
[inf] ,0.113199,0.00794651,1240.35,0.0505349
[inf] ,0.114929,0.00816839,1240.35,0.0483161
[inf] ,0.115758,0.00697261,1240.35,0.0602739
[inf] ,0.117581,0.00610419,1240.35,0.0689581
[inf] ,0.118371,0.00386144,1240.35,0.0913856
[inf] ,0.120222,0.0032282,1240.35,0.097718
[inf] ,0.121064,0.00160533,1240.35,0.113947
[inf] ,0.122872,0.00247919,1240.35,0.105208
[inf] ,0.123746,0.00239529,1240.35,0.106047
[inf] ,0.125536,0.00227263,1240.35,0.107274
[inf] ,0.126349,0.00115892,1240.35,0.118411
[inf] ,0.12834,0.0011139,1240.35,0.118861
[inf] ,0.129124,0.000252391,1240.35,0.127476
[inf] ,0.130918,0.000194987,1240.35,0.12805
[inf] ,0.131767,-0.000539607,1240.35,0.135396
[inf] ,0.133621,-0.000450792,1240.35,0.134508
[inf] ,0.134476,-0.000949707,1240.35,0.139497
[inf] ,0.136369,-0.000745421,1240.36,0.137454
[inf] ,0.137184,-0.00115781,1240.36,0.141578
[inf] ,0.139058,-0.000865281,1240.36,0.138653
[inf] ,0.140161,0.00112198,1240.36,0.11878
[inf] ,0.14194,0.00154768,1240.36,0.114523
[inf] ,0.14277,0.00262843,1240.36,0.103716
[inf] ,0.143911,0.000635736,1240.36,0.123643
[inf] ,0.145749,0.00153612,1240.36,0.114639
[inf] ,0.146581,0.00158478,1240.36,0.114152
[inf] ,0.148457,0.00279693,1240.36,0.102031
[inf] ,0.149268,0.00301378,1240.36,0.0998622
[inf] ,0.15108,0.00419525,1240.36,0.0880475
[inf] ,0.152037,0.00414977,1240.36,0.0885023
[inf] ,0.153873,0.0038645,1240.36,0.091355
[inf] ,0.154722,0.00459651,1240.36,0.0840349
[inf] ,0.156603,0.00444476,1240.36,0.0855524
[inf] ,0.157394,0.00318688,1240.36,0.0981312
[inf] ,0.159165,0.00391078,1240.36,0.0908922
[inf] ,0.160041,0.00365489,1240.36,0.0934511
[inf] ,0.161185,0.00257829,1240.36,0.104217
[inf] ,0.162993,0.00349557,1240.36,0.0950443
[inf] ,0.163894,0.00470724,1240.36,0.0829276
[inf] ,0.165019,0.00260152,1240.36,0.103985
[inf] ,0.166833,0.00328809,1240.36,0.0971191
[inf] ,0.167704,0.00294064,1240.36,0.100594
[inf] ,0.16954,0.00274006,1240.36,0.102599
[inf] ,0.170373,0.00362735,1240.36,0.0937265
[inf] ,0.172243,0.00360851,1240.36,0.0939149
[inf] ,0.173062,0.00256137,1240.36,0.104386
[inf] ,0.174869,0.0021853,1240.36,0.108147
[inf] ,0.175747,0.00274425,1240.36,0.102557
[inf] ,0.176853,0.00235975,1240.36,0.106402
[inf] ,0.178682,0.00220797,1240.36,0.10792
[inf] ,0.17954,0.00118886,1240.36,0.118111
[inf] ,0.181396,0.00225833,1240.36,0.107417
[inf] ,0.182245,0.00237556,1240.36,0.106244
[inf] ,0.184097,0.00233545,1240.36,0.106646
[inf] ,0.18494,0.00338137,1240.36,0.0961863
[inf] ,0.186743,0.00339921,1240.36,0.0960079
[inf] ,0.187619,0.00245119,1240.36,0.105488
[inf] ,0.189441,0.00330779,1240.36,0.0969221
[inf] ,0.190224,0.00311803,1240.36,0.0988197
[inf] ,0.192228,0.00303506,1240.36,0.0996494
[inf] ,0.193064,0.00233004,1240.36,0.1067
[inf] ,0.194161,0.00300491,1240.36,0.0999509
[inf] ,0.196013,0.00300707,1240.36,0.0999293
[inf] ,0.196856,0.00202711,1240.36,0.109729
[inf] ,0.198661,0.00176815,1240.36,0.112318
[inf] ,0.199517,0.00272359,1240.36,0.102764
[inf] ,0.201371,0.00279591,1240.36,0.102041
[inf] ,0.202183,0.00188929,1240.36,0.111107
[inf] ,0.204046,0.00286645,1240.36,0.101336
[inf] ,0.204857,0.00285441,1240.36,0.101456
[inf] ,0.206639,0.00267439,1240.36,0.103256
[inf] ,0.207559,0.00332738,1240.36,0.0967262
[inf] ,0.208667,0.00295574,1240.36,0.100443
[inf] ,0.210491,0.0027069,1240.36,0.102931
[inf] ,0.211456,0.00171363,1240.36,0.112864
[inf] ,0.213311,0.00268962,1240.36,0.103104
[inf] ,0.214124,0.00269421,1240.36,0.103058
[inf] ,0.215972,0.00259925,1240.36,0.104008
[inf] ,0.216814,0.0015695,1240.36,0.114305
[inf] ,0.218619,0.00262588,1240.36,0.103741
[inf] ,0.219561,0.00265008,1240.36,0.103499
[inf] ,0.220665,0.00186193,1240.36,0.111381
[inf] ,0.222457,0.002801,1240.36,0.10199
[inf] ,0.223414,0.00277731,1240.36,0.102227
[inf] ,0.22435,0.00193605,1240.36,0.11064
[inf] ,0.226125,0.00285169,1240.36,0.101483
[inf] ,0.226935,0.00280564,1240.36,0.101944
[inf] ,0.228078,0.00197344,1240.36,0.110266
[inf] ,0.229916,0.00294497,1240.36,0.10055
[inf] ,0.230725,0.0029196,1240.36,0.100804
[inf] ,0.232603,0.00279954,1240.36,0.102005
[inf] ,0.233413,0.00371635,1240.36,0.0928365
[inf] ,0.235347,0.00367406,1240.36,0.0932594
[inf] ,0.236058,0.00259933,1240.37,0.104007
[inf] ,0.237837,0.00340467,1240.37,0.0959533
[inf] ,0.238663,0.0032432,1240.37,0.097568
[inf] ,0.239809,0.00227271,1240.37,0.107273
[inf] ,0.241644,0.00318793,1240.37,0.0981207
[inf] ,0.242456,0.00307972,1240.37,0.0992028
[inf] ,0.24434,0.00291115,1240.37,0.100888
[inf] ,0.245227,0.00357448,1240.37,0.0942552
[inf] ,0.246368,0.0031807,1240.37,0.098193
[inf] ,0.248248,0.00297383,1240.37,0.100262
[inf] ,0.249085,0.001788,1240.37,0.11212
[inf] ,0.250892,0.00151806,1240.37,0.114819
[inf] ,0.25177,0.00247263,1240.37,0.105274
[inf] ,0.253566,0.00255514,1240.37,0.104449
[inf] ,0.25437,0.00162253,1240.37,0.113775
[inf] ,0.256347,0.00270061,1240.37,0.102994
[inf] ,0.257146,0.0028192,1240.37,0.101808
[inf] ,0.258958,0.00271691,1240.37,0.102831
[inf] ,0.259791,0.00166614,1240.37,0.113339
[inf] ,0.261623,0.00261431,1240.37,0.103857
[inf] ,0.262434,0.00259725,1240.37,0.104027
[inf] ,0.264328,0.00368142,1240.37,0.0931858
[inf] ,0.265145,0.00369122,1240.37,0.0930878
[inf] ,0.266959,0.00347079,1240.37,0.0952921
[inf] ,0.267788,0.00226444,1240.37,0.107356
[inf] ,0.269566,0.00306812,1240.37,0.0993188
[inf] ,0.270369,0.00285341,1240.37,0.101466
[inf] ,0.272326,0.00275692,1240.37,0.102431
[inf] ,0.273143,0.0033706,1240.37,0.096294
[inf] ,0.274242,0.00295298,1240.37,0.10047
[inf] ,0.276097,0.00275486,1240.37,0.102451
[inf] ,0.276921,0.00160823,1240.37,0.113918
[inf] ,0.278745,0.00260969,1240.37,0.103903
[inf] ,0.279644,0.00261086,1240.37,0.103891
[inf] ,0.281498,0.0036804,1240.37,0.093196
[inf] ,0.28231,0.00367832,1240.37,0.0932168
[inf] ,0.28416,0.00348126,1240.37,0.0951874
[inf] ,0.284981,0.00226794,1240.37,0.107321
[inf] ,0.286743,0.00306575,1240.37,0.0993425
[inf] ,0.287559,0.00293012,1240.37,0.100699
[inf] ,0.288665,0.00196982,1240.37,0.110302
[inf] ,0.290494,0.00301506,1240.37,0.0998494
[inf] ,0.291413,0.00300037,1240.37,0.0999963
[inf] ,0.293268,0.00285935,1240.37,0.101406
[inf] ,0.294001,0.00182465,1240.37,0.111753
[inf] ,0.295737,0.00281151,1240.37,0.101885
[inf] ,0.296718,0.00277723,1240.37,0.102228
[inf] ,0.297911,0.00191155,1240.37,0.110884
[inf] ,0.299768,0.00289671,1240.37,0.101033
[inf] ,0.300607,0.00288484,1240.37,0.101152
[inf] ,0.302389,0.00272595,1240.37,0.10274
[inf] ,0.303383,0.00330912,1240.37,0.0969088
[inf] ,0.304335,0.00288511,1240.37,0.101149
[inf] ,0.30614,0.00266597,1240.37,0.10334
[inf] ,0.306976,0.00148655,1240.37,0.115135
[inf] ,0.308832,0.00247505,1240.37,0.10525
[inf] ,0.309664,0.00251417,1240.37,0.104858
[inf] ,0.311581,0.00248453,1240.37,0.105155
[inf] ,0.312349,0.00142567,1240.37,0.115743
[inf] ,0.314142,0.00239749,1240.37,0.106025
[inf] ,0.314976,0.00242194,1240.37,0.105781
[inf] ,0.316834,0.00236221,1240.37,0.106378
[inf] ,0.317641,0.00139649,1240.37,0.116035
[inf] ,0.319577,0.00238717,1240.37,0.106128
[inf] ,0.320288,0.00241673,1240.37,0.105833
[inf] ,0.322085,0.00231995,1240.37,0.1068
[inf] ,0.322911,0.00299109,1240.37,0.100089
[inf] ,0.324056,0.00268164,1240.37,0.103184
[inf] ,0.325896,0.00250899,1240.37,0.10491
[inf] ,0.326727,0.00345775,1240.37,0.0954225
[inf] ,0.328605,0.00346721,1240.37,0.0953279
[inf] ,0.329434,0.00246132,1240.37,0.105387
[inf] ,0.331368,0.00332242,1240.37,0.0967758
[inf] ,0.332078,0.00315315,1240.37,0.0984685
[inf] ,0.333876,0.00292473,1240.38,0.100753
[inf] ,0.334704,0.00348796,1240.38,0.0951204
[inf] ,0.335827,0.003026,1240.38,0.09974
[inf] ,0.337667,0.00279117,1240.38,0.102088
[inf] ,0.338475,0.00157464,1240.38,0.114254
[inf] ,0.34037,0.00255179,1240.38,0.104482
[inf] ,0.341185,0.00256484,1240.38,0.104352
[inf] ,0.342993,0.0024509,1240.38,0.105491
[inf] ,0.343931,0.00317288,1240.38,0.0982712
[inf] ,0.345064,0.00298254,1240.38,0.100175
[inf] ,0.346139,0.00230193,1240.38,0.106981
[inf] ,0.347348,0.00277737,1240.38,0.102226
[inf] ,0.348391,0.00249632,1240.38,0.105037
[inf] ,0.349436,0.0030554,1240.38,0.099446
[inf] ,0.350372,0.00274678,1240.38,0.102532
[inf] ,0.351641,0.00219443,1240.38,0.108056
[inf] ,0.352501,0.00257258,1240.38,0.104274
[inf] ,0.353787,0.00227816,1240.38,0.107218
[inf] ,0.354912,0.0016003,1240.38,0.113997
[inf] ,0.356058,0.00217814,1240.38,0.108219
[inf] ,0.357108,0.00201163,1240.38,0.109884
[inf] ,0.35804,0.00121947,1240.38,0.117805
[inf] ,0.359333,0.00178238,1240.38,0.112176
[inf] ,0.360184,0.00155045,1240.38,0.114495
[inf] ,0.36142,0.00241059,1240.38,0.105894
[inf] ,0.36262,0.00234525,1240.38,0.106548
[inf] ,0.363723,0.0030177,1240.38,0.099823
[inf] ,0.364508,0.0027882,1240.38,0.102118
[inf] ,0.365874,0.00217795,1240.38,0.108221
[inf] ,0.366994,0.00265302,1240.38,0.10347
[inf] ,0.367872,0.00231121,1240.38,0.106888
[inf] ,0.369167,0.00305459,1240.38,0.0994541
[inf] ,0.370309,0.00286677,1240.38,0.101332
[inf] ,0.371493,0.00347151,1240.38,0.0952849
[inf] ,0.372267,0.0032054,1240.38,0.097946
[inf] ,0.373236,0.00228322,1240.38,0.107168
[inf] ,0.374747,0.00289757,1240.38,0.101024
[inf] ,0.375826,0.00266433,1240.38,0.103357
[inf] ,0.376957,0.00200198,1240.38,0.10998
[inf] ,0.37808,0.00245369,1240.38,0.105463
[inf] ,0.378915,0.00354881,1240.38,0.0945119
[inf] ,0.380165,0.0035007,1240.38,0.094993
[inf] ,0.381336,0.00295068,1240.38,0.100493
[inf] ,0.382205,0.00177517,1240.38,0.112248
[inf] ,0.3836,0.00224245,1240.38,0.107575
[inf] ,0.384482,0.00334607,1240.38,0.0965393
[inf] ,0.385766,0.00331924,1240.38,0.0968076
[inf] ,0.386952,0.00276324,1240.38,0.102368
[inf] ,0.38808,0.00328552,1240.38,0.0971448
[inf] ,0.389207,0.00297562,1240.38,0.100244
[inf] ,0.390306,0.0035174,1240.38,0.094826
