[inf] initializing hardware..
[dbg] Devices created
[inf] done
[dbg] connecting to the server 192.168.7.2:11006..
[dbg] connected
[inf] ,4.2858,-0.00990824,-1.55872,0,
[inf] ,4.28753,-0.00991735,-1.55872,0,
[inf] ,4.28853,-0.00992242,-1.55872,0,
[inf] ,4.28968,-0.00992802,-1.55872,0,
[inf] ,4.2908,-0.00993331,-1.55872,0,
[inf] ,4.29202,-0.00993882,-1.55872,0,
[inf] ,4.2931,-0.00994351,-1.55872,0,
[inf] ,4.29421,-0.00994811,-1.55891,-0.0134823,
[inf] ,4.29531,-0.00995251,-1.55891,-0.019365,
[inf] ,4.29646,-0.00995685,-1.55891,-0.0208881,
[inf] ,4.29758,-0.00996091,-1.55891,-0.0199914,
[inf] ,4.29876,-0.00996499,-1.55891,-0.0177301,
[inf] ,4.30002,-0.00996905,-1.5591,-0.0288315,
[inf] ,4.30114,-0.00997248,-1.5591,-0.032089,
[inf] ,4.30224,-0.00997566,-1.5591,-0.0312773,
[inf] ,4.3034,-0.00997878,-1.55929,-0.0417772,
[inf] ,4.30448,-0.00998149,-1.55929,-0.0439897,
[inf] ,4.30561,-0.00998414,-1.55948,-0.0550961,
[inf] ,4.30674,-0.00998659,-1.55948,-0.0567582,
[inf] ,4.30812,-0.00998929,-1.55967,-0.0657825,
[inf] ,4.30925,-0.00999128,-1.55967,-0.0647721,
[inf] ,4.31041,-0.00999311,-1.55987,-0.0725921,
[inf] ,4.31172,-0.00999492,-1.56006,-0.0840015,
[inf] ,4.31266,-0.00999605,-1.56006,-0.0834609,
[inf] ,4.31383,-0.00999725,-1.56025,-0.089817,
[inf] ,4.31496,-0.00999821,-1.56025,-0.0857412,
[inf] ,4.31617,-0.00999901,-1.56044,-0.09007,
[inf] ,4.31729,-0.00999954,-1.56063,-0.0987364,
[inf] ,4.31839,-0.00999986,-1.56083,-0.108925,
[inf] ,4.31968,-0.01,-1.56083,-0.10569,
[inf] ,4.32062,-0.00999993,-1.56102,-0.109383,
[inf] ,4.32183,-0.00999963,-1.56121,-0.11576,
[inf] ,4.32301,-0.00999912,-1.5614,-0.123162,
[inf] ,4.32419,-0.00999838,-1.56159,-0.129633,
[inf] ,4.32524,-0.00999753,-1.56178,-0.136769,
[inf] ,4.32639,-0.00999641,-1.56198,-0.142988,
[inf] ,4.32768,-0.00999489,-1.56217,-0.148422,
[inf] ,4.32868,-0.00999353,-1.56236,-0.152513,
[inf] ,4.32981,-0.00999181,-1.56255,-0.155911,
[inf] ,4.33094,-0.00998988,-1.56274,-0.159051,
[inf] ,4.33214,-0.00998761,-1.56293,-0.16083,
[inf] ,4.33322,-0.00998536,-1.56313,-0.162819,
[inf] ,4.33437,-0.00998277,-1.56332,-0.1643,
[inf] ,4.33568,-0.00997957,-1.56351,-0.164951,
[inf] ,4.33664,-0.00997703,-1.5637,-0.165761,
[inf] ,4.33776,-0.00997388,-1.56389,-0.166512,
[inf] ,4.33889,-0.00997052,-1.56409,-0.167215,
[inf] ,4.34004,-0.0099669,-1.56447,-0.181159,
[inf] ,4.34114,-0.00996322,-1.56466,-0.188448,
[inf] ,4.34223,-0.00995937,-1.56485,-0.189797,
[inf] ,4.34341,-0.00995502,-1.56504,-0.18905,
[inf] ,4.34454,-0.00995062,-1.56543,-0.200764,
[inf] ,4.34568,-0.00994601,-1.56562,-0.204187,
[inf] ,4.34681,-0.00994121,-1.56581,-0.203226,
[inf] ,4.34797,-0.00993609,-1.56619,-0.213031,
[inf] ,4.34906,-0.00993108,-1.56639,-0.215135,
[inf] ,4.35017,-0.00992578,-1.56658,-0.212928,
[inf] ,4.35132,-0.00992005,-1.56696,-0.221492,
[inf] ,4.35241,-0.00991448,-1.56715,-0.222152,
[inf] ,4.35349,-0.00990872,-1.56754,-0.232207,
[inf] ,4.35461,-0.00990259,-1.56773,-0.233236,
[inf] ,4.35584,-0.00989563,-1.56811,-0.240087,
[inf] ,4.35695,-0.00988913,-1.5683,-0.238433,
[inf] ,4.3581,-0.00988219,-1.56869,-0.245708,
[inf] ,4.35925,-0.00987509,-1.56907,-0.25731,
[inf] ,4.3604,-0.00986772,-1.56926,-0.255306,
[inf] ,4.36152,-0.00986034,-1.56965,-0.261162,
[inf] ,4.36272,-0.00985227,-1.57003,-0.270334,
[inf] ,4.36395,-0.00984366,-1.57022,-0.264197,
[inf] ,4.36509,-0.00983557,-1.5706,-0.267056,
[inf] ,4.36619,-0.00982752,-1.57099,-0.274312,
[inf] ,4.36727,-0.00981943,-1.57118,-0.270465,
[inf] ,4.3684,-0.00981079,-1.57156,-0.274432,
[inf] ,4.36957,-0.00980165,-1.57195,-0.281188,
[inf] ,4.37069,-0.00979264,-1.57233,-0.289794,
[inf] ,4.37193,-0.00978244,-1.57271,-0.294988,
[inf] ,4.37306,-0.00977298,-1.5731,-0.302484,
[inf] ,4.37418,-0.00976342,-1.57367,-0.333601,
[inf] ,4.37631,-0.00974459,-1.57406,-0.321904,
[inf] ,4.37712,-0.00973734,-1.57444,-0.318189,
[inf] ,4.37893,-0.00972057,-1.57482,-0.307572,
[inf] ,4.37983,-0.00971201,-1.57521,-0.305499,
